"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat","parameter"
"lambda[228]",0.00491842217992064,8.43009426927944e-05,0.00343171562588071,0.00106438006403553,0.00261843618577983,0.00404826420349885,0.00622776887780351,0.0140129340930305,1657.13435941117,1.00262129698413,"lambda[228]"
"lambda[229]",0.00265698826993217,5.63305977817377e-05,0.00285800760560521,0.000321541227767861,0.00115012610117048,0.00200455940727462,0.00339885192329827,0.00845463478624867,2574.17483502037,0.999784006084856,"lambda[229]"
"lambda[230]",0.00370345428631702,6.16786828907612e-05,0.00251666762365671,0.000829848988131595,0.00200843214801648,0.00305720403000461,0.00468513446055504,0.0101847590842051,1664.87465523537,1.00147767275003,"lambda[230]"
"lambda[231]",0.00921701254539915,0.000182169979985629,0.0062550950754375,0.00199319833450062,0.00492744640768943,0.00768870712287313,0.011626249468289,0.0254803935720909,1179.00109706142,1.00288168739434,"lambda[231]"
"lambda[232]",0.00267378857661131,5.37607139462128e-05,0.00194499045504164,0.000465281419629101,0.0013344847625988,0.00219030805432851,0.00338154339985626,0.00782419301931233,1308.89525611484,1.00081535925333,"lambda[232]"
"lambda[233]",0.00511429251545215,0.000123489651886796,0.00677510002546886,0.000286357189745778,0.00153691424808969,0.00320272484311911,0.00635306348135059,0.0217640243410097,3010.02629852819,1.00111847926478,"lambda[233]"
"lambda[234]",0.00134626819464506,3.21623936427992e-05,0.00111772760282107,0.000182252869734827,0.000605590262965699,0.00104097740382673,0.00175051424563052,0.00434442101071639,1207.74493888094,1.00100401340276,"lambda[234]"
"lambda[235]",0.00164768171501943,3.91711476089758e-05,0.00128926962723905,0.000240784649031092,0.000775547818380038,0.00132504186824883,0.00211636196161808,0.00500968980369468,1083.31538880753,1.00236617162995,"lambda[235]"
"lambda[236]",0.011755870605282,0.000195754471033921,0.0106268342152623,0.00213588501882746,0.00542826439588469,0.00883964935757632,0.0144753123018516,0.0402504639480614,2947.02914248666,1.00090734833701,"lambda[236]"
"lambda[237]",0.00160121388920659,4.61717112420697e-05,0.00143439930462006,0.000211444087317316,0.000686087925610896,0.00120667571793654,0.00203930602372118,0.00534465051983873,965.135277510859,1.00399258118513,"lambda[237]"
"lambda[238]",0.00468726532169451,0.00010143522179336,0.00605721135182749,0.000298523595042218,0.00141442529817845,0.00293612492743338,0.00570424294676974,0.0192811945660332,3565.88956387802,0.999903539733047,"lambda[238]"
"lambda[239]",0.0041699508207166,7.68705923933576e-05,0.0028790561645755,0.000807710692457865,0.00218952430524349,0.00346313230079732,0.00528587818134452,0.0116119840002425,1402.74851787301,1.00211778853007,"lambda[239]"
"lambda[240]",0.00444344915314803,7.95434830849206e-05,0.00307024754181554,0.000794867095868987,0.00233607131050353,0.00372029072598299,0.00574585083513805,0.0121099858251251,1489.83295413234,1.00155488255862,"lambda[240]"
"lambda[241]",0.00244367166291321,5.62654385060548e-05,0.00191023155181292,0.000405424526429587,0.0011624849174678,0.00195763086104274,0.00308093143072294,0.00739501182930577,1152.62653258255,1.00244725538787,"lambda[241]"
"lambda[242]",0.0022253829386529,4.43504249942076e-05,0.00163843594451634,0.000375953407193888,0.00110613661971348,0.00180879867278904,0.00291736756097632,0.00646953607045667,1364.78224020487,1.00105640549224,"lambda[242]"
"lambda[243]",0.0107950243217309,0.00024968393006374,0.00766741146466783,0.00223538281555255,0.00572782574728548,0.00885149373750503,0.0138036444096534,0.0302891959061765,943.010126991683,1.00381271463871,"lambda[243]"
"lambda[244]",0.0088931842787908,0.000137526824475362,0.00762944726347421,0.00159701556446821,0.00412082182242241,0.00675103739820996,0.0110162599050242,0.0291770755327793,3077.59395701121,1.00049933825868,"lambda[244]"
"lambda[245]",0.00165698538079117,3.25997077624003e-05,0.00127877984144981,0.000258571930517381,0.000794371688839596,0.00132348096050505,0.00213949275023669,0.00487664819881364,1538.73612262235,0.999870304422039,"lambda[245]"
"lambda[246]",0.00288205609427258,6.82908294290607e-05,0.00219825135603477,0.000470715087019759,0.00140113233081672,0.00230791964571359,0.00372113588193482,0.00854613004920579,1036.16740031598,1.00344379329382,"lambda[246]"
"lambda[247]",0.00222421253147563,4.29909646392695e-05,0.00165818454278263,0.000369897712355865,0.00109684261906814,0.00182414845189516,0.00283463355780577,0.00666333144927479,1487.68623564418,1.00017988753113,"lambda[247]"
"lambda[248]",0.003919196032595,9.04646127085871e-05,0.00354580847924934,0.000457239487665433,0.00164946170873507,0.00288762573794907,0.00507554162085361,0.0131786686075442,1536.28960481537,1.00231173894797,"lambda[248]"
"lambda[249]",0.00523465873451238,0.000103688927149281,0.00364881421946232,0.00104923239058521,0.00275755618187662,0.004341066019096,0.00671453336755499,0.0146924104614644,1238.33669261213,1.00132133795114,"lambda[249]"
"lambda[250]",0.0014834889650255,3.31362635112269e-05,0.00142415360441122,0.000152564151142697,0.00055776045460778,0.00108528568084432,0.00191817823734304,0.00529461676539789,1847.16885042664,1.00080244610999,"lambda[250]"
"lambda[251]",0.00135936761266054,3.04821180145268e-05,0.00111932160144308,0.000213613321143191,0.000620938193614579,0.00105644817910689,0.00174112928075001,0.00434101564346725,1348.40231661767,1.00082889004693,"lambda[251]"
"lambda[252]",0.00428322351483932,6.91883655819351e-05,0.0032696325401754,0.000774691456856588,0.00212658976115843,0.00344230768621958,0.00548308902750456,0.0126342169660527,2233.2212457113,1.00000094718672,"lambda[252]"
"lambda[253]",0.00352562365253653,7.8879157986541e-05,0.00256913341794786,0.000614273665142641,0.00174495661809657,0.00285756739156772,0.00454593394770489,0.0103620044993196,1060.83730735219,1.00299349293609,"lambda[253]"
"lambda[254]",0.000873926718027969,7.6927701301874e-05,0.00194086777989329,1.57405886846162e-10,1.98503743768261e-06,8.87315369142759e-05,0.000835909320963438,0.0063427113492647,636.541011819505,1.00567699781021,"lambda[254]"
"lambda[255]",0.0054676578553537,0.000107507805613336,0.00372955700027972,0.00113568279830113,0.00284007786686609,0.00456140764433402,0.00704238727256928,0.0154792040849858,1203.46787902235,1.00257107283744,"lambda[255]"
"lambda[256]",0.00363256989665136,8.48767073054924e-05,0.00259444765168258,0.000702015796847784,0.00183839700068543,0.00295679015800898,0.00470273293643593,0.0105588687250072,934.356859210598,1.00342967683268,"lambda[256]"
"lambda[257]",0.00382433396269039,6.65812785432485e-05,0.00325281321983247,0.000574330399089707,0.0017502578765578,0.00297286108688039,0.00488698034394192,0.012085619851772,2386.78880166635,1.00098674011486,"lambda[257]"
"lambda[258]",0.00539889407364099,0.000107727448754716,0.00377718139115286,0.00103192162786205,0.00284583802360749,0.00449464173419083,0.00691484203921194,0.0153048290603062,1229.37091209096,1.00360724166476,"lambda[258]"
"lambda[259]",0.00489205485096548,0.000102707240684509,0.0042605958080434,0.000601905729524001,0.0021260500186544,0.00371484421139757,0.00634330048270233,0.01617514943138,1720.83229573933,1.00236771966292,"lambda[259]"
"lambda[260]",0.00524664595490144,0.00010372037265221,0.00357241822836206,0.00109612876785706,0.00276566402328631,0.00436377923403859,0.00669976803756363,0.0143146190028114,1186.3052612171,1.00254228621674,"lambda[260]"
"lambda[261]",0.00345910785671281,6.7332997536647e-05,0.00236332333180365,0.00069607587833983,0.00182061160334638,0.00289554799682704,0.004441818892026,0.00966671135969439,1231.94235656691,1.0011986421019,"lambda[261]"
"lambda[262]",0.00483798839803759,8.8354436458581e-05,0.00331795827929176,0.00104194640035502,0.00258281704532753,0.00398085997155843,0.0060967544214201,0.0131610902515296,1410.21431610097,1.00074189928317,"lambda[262]"
"lambda[263]",0.00474265453150814,0.00010221485922102,0.00335226802868084,0.000906963392245824,0.00243645555979049,0.00390584219216078,0.00601683888081432,0.0137921362071848,1075.59655007989,1.00339661202211,"lambda[263]"
"lambda[264]",0.00485789641336372,9.63313301422354e-05,0.00328874800336752,0.000983387865463024,0.00258902816007533,0.00408664903924038,0.00619301510081964,0.0132730290760993,1165.53704285864,1.0026654595408,"lambda[264]"
"lambda[265]",0.0128337584647895,0.000447123571784225,0.0263727655535384,0.00100199174242103,0.00359744361266427,0.00689301795850298,0.0136504355861308,0.0601647775208382,3479.01431897151,0.99985893460278,"lambda[265]"
"lambda[266]",0.00351620968805048,7.51168810938475e-05,0.00248160974509828,0.000660765322131029,0.00181638602563115,0.00291172248669027,0.00451216684507655,0.00996040065522649,1091.41992243813,1.00230927004975,"lambda[266]"
"lambda[267]",0.00334170776634979,7.71092703234895e-05,0.00247338668677159,0.000556639863377768,0.00166217850968183,0.00273403923138567,0.00428652225643245,0.00998327605208755,1028.89451194579,1.00350586595609,"lambda[267]"
"lambda[268]",0.0075253418081267,0.000173713047593783,0.00518919995407405,0.0014082002794556,0.00398272767106799,0.00620777070001745,0.00962512182322713,0.0207858751559846,892.351446658595,1.00316896011738,"lambda[268]"
"lambda[269]",0.00283601742242203,5.54378607279658e-05,0.00198569543408953,0.000536145509043778,0.00146889162990657,0.00235970946978065,0.00368081204960355,0.0079946252067561,1282.95773125379,1.00119240983985,"lambda[269]"
"lambda[270]",0.00821859826588498,0.000150450104686688,0.00803075963180843,0.00135755033811494,0.0036772874673978,0.00614716122950855,0.0100792722042281,0.0279326354695648,2849.23496983569,1.00061607205398,"lambda[270]"
"lambda[271]",0.00638994168700848,0.000104957912833259,0.00531562568959814,0.00111198206791746,0.00302447004704018,0.00492673028366102,0.00789374047152809,0.0207343373778243,2564.94709417834,1.00115039723882,"lambda[271]"
"lambda[272]",0.000690932108468889,5.60714647943179e-05,0.00160796997075216,1.42091314659468e-10,1.49706665818762e-06,6.61146271611753e-05,0.000599826510843721,0.00529327871153612,822.379100003255,1.00344327784808,"lambda[272]"
"lambda[273]",0.0082122862022062,0.000153897818638907,0.00860549515310318,0.000835323907256933,0.00300608390706864,0.00559475069772823,0.0102760078609433,0.0315509593562222,3126.70422411964,1.00029413884322,"lambda[273]"
"lambda[274]",0.0105291371788435,0.00018297244455943,0.00982653065032752,0.00189522327556577,0.00489260695840668,0.00788574362348004,0.0130379624354604,0.0341255602810959,2884.22439233333,1.00053272438195,"lambda[274]"
"lambda[275]",0.00345072221872751,5.81912361825867e-05,0.00254212023996831,0.000584528784370598,0.0017291565978686,0.00284041455228213,0.00445784796084438,0.0099871953156774,1908.43340794548,1.0003773244598,"lambda[275]"
"lambda[276]",0.00540498307283101,0.000102402076329671,0.00503138611384608,0.000737080318221969,0.00233061586173139,0.00403934263996642,0.00674201456797531,0.018468434651316,2414.11396569455,1.0012720110102,"lambda[276]"
"lambda[277]",0.00514713265816616,6.82544229774177e-05,0.00368697577853456,0.00108509180689625,0.00271063238232925,0.00423935342825111,0.00644128135959416,0.0149297384363132,2917.95755363467,0.999760099702798,"lambda[277]"
"lambda[278]",0.00425011680760227,7.92272246877191e-05,0.00382153604960659,0.000573868620375299,0.00184895661695375,0.00325977725463715,0.00536020125800033,0.0142057115930061,2326.62845682979,1.0017628144291,"lambda[278]"
"lambda[279]",0.00227555938215876,4.07905191273284e-05,0.00167763783738458,0.000417182588211215,0.001138254669099,0.00186133917034729,0.00290156184298775,0.00660068840302812,1691.52320625212,1.00040212454076,"lambda[279]"
"lambda[280]",0.00432951617791074,0.000111513593875785,0.00318258285337013,0.000765716179516148,0.00213838381886094,0.00355117933733191,0.00555672061242104,0.0127119610244312,814.523862733714,1.00350833342463,"lambda[280]"
"lambda[281]",0.00286665465547914,6.07264669269405e-05,0.00209234455010325,0.000516472543136528,0.00141730620228766,0.00237098595621356,0.00369012761153494,0.00819809360693657,1187.16306164426,1.00132523966584,"lambda[281]"
"lambda[282]",0.00538710237482114,0.000116676129849911,0.00381281641099367,0.00100195352831981,0.00278284257877797,0.00447035149321046,0.00687969217670246,0.0152054065718786,1067.89304565623,1.00205134759646,"lambda[282]"
"lambda[283]",0.0103551620483536,0.000156535998046017,0.00701707748428393,0.00231698341111577,0.00562631115783281,0.0086304852728288,0.0131402983051107,0.0280926480788621,2009.48186482574,1.00092300775848,"lambda[283]"
"lambda[284]",0.00605250783638722,0.000154724390923073,0.00816491532725145,0.000325025511660973,0.00181275418644271,0.00378734379525093,0.00749030998702815,0.0253998588322188,2784.74740002013,1.00098665223244,"lambda[284]"
"lambda[285]",0.00536149789069806,9.8735037899552e-05,0.00504092230543785,0.000820082693771289,0.00244413478952915,0.00409797993224641,0.00656087040821403,0.0175550466111253,2606.61813952505,1.00077573297361,"lambda[285]"
"lambda[286]",0.0114293282496853,0.000192260838796849,0.00777338254912329,0.00260349703828453,0.00614826054073101,0.00952404533904398,0.0144268993372731,0.0318447953330876,1634.70133246509,1.00272325849992,"lambda[286]"
"lambda[287]",0.00419956274250718,6.64494066295584e-05,0.0028571051309013,0.000877981389758416,0.00224828377008118,0.00352799351644988,0.00538147822593205,0.0114965968821205,1848.71611884217,1.00032295587062,"lambda[287]"
"lambda[288]",0.00460336270178221,8.27297707660701e-05,0.00310714315660942,0.00100648549258899,0.00248743070370795,0.00388487496651785,0.00586901684246163,0.0122817837183609,1410.58377572336,1.0010234169975,"lambda[288]"
"lambda[289]",0.0112097504447073,0.000279189571170748,0.0165635636067979,0.000780855191935272,0.00324389995020442,0.00631560281648761,0.0122959977131658,0.0528559354885757,3519.72859374828,0.999963258023919,"lambda[289]"
"lambda[290]",0.00397229041614258,7.52606441904666e-05,0.00464015950515915,0.000246488140363966,0.00128859378659252,0.00258574257532317,0.00499790761043847,0.0164875255406383,3801.28084030285,1.00046759724688,"lambda[290]"
"lambda[291]",0.00614395343401495,0.000148102988194004,0.00803643966998581,0.00039096130305632,0.00192006934366731,0.00387835640779777,0.0074452006301932,0.0257087360557676,2944.41983914226,0.999669366760643,"lambda[291]"
